9,Los Arrayanes,1
9,Rancho de Jasso,1
9,Rancho de Garibay,1
9,Las Mercedes,1
9,Javier Mart’nez,1
9,Grotto,1
9,El Cuatro,1
9,Rancho Indomable,1
9,Rancho Nuevo,1
9,Rancho Nuevo (Pozo Cinco),1
9,Rancho Rodr’guez (El Naranjo),1
9,San Jos_ (Jos_ Estrada),1
9,El Chato,1
9,El Padre,1
9,Rancho de Don Jos_,1
9,Carimacha,1
9,El Delirio,1
9,Rancho Viejo,1
9,El Retorno,1
9,Roxana,1
9,San Jos_ (Juan Madrigal),1
9,El Chococo la Lomita,1
9,Salvador Nœ–ez,1
9,Salvador Palafox,1
9,San Felipe,1
9,Crucero de la Primavera,1
9,San Rafael,1
9,San Rafael,1
9,Santa Elena,1
9,Santa Mar’a,1
9,El Mangal,1
9,Isidro Galv‡n,1
9,Los Tamarindos,1
9,El Tambor,1
9,El Durazno (Don Natalio),1
9,Tranquilino Contreras,1
9,El Tr_bol,1
9,Valle Verde,1
9,Villa Teresita,1
9,Vivienda las Bugambilias,1
9,Ninguno [Zona de Tolerancia],1
9,Rancho Amela,1
9,San Lorenzo,1
9,Hi Tech Irrigations,1
9,Rancho Kil—metro Doscientos Cincuenta y Cinco,1
9,Villa Fantas’a,1
9,Los Almendros,1
9,Arturo Noriega Pizano,1
9,Arturo Padilla,1
9,Beto Gudi–o,1
9,Beto Verduzco,1
9,Ninguno [Campamento de Ejidatarios],1
9,Campestre Iguaneros,1
9,Cinco Hermanos,1
9,La Colonia,1
9,El Columpio (Sergio Navarro),1
9,El Coyote,1
9,La Cruz,1
9,Chano Rodr’guez,1
9,Daniel Arrenqu’n,1
9,Don Raœl,1
9,Rancho Wendy,1
9,Elena Betancourt,1
9,Elisa Figueroa,1
9,F‡brica de Rejas,1
9,F_nix,1
9,Fracci—n Palo Cahuite,1
9,Francisco Rojas (Corral de Chivas),1
9,San Jos_ de Jesœs [Granja],1
9,Green Cuts,1
9,El Higueral,1
9,Jesœs G—mez,1
9,Jos_ Barreto,1
9,El Jobero,1
9,La Joya,1
9,Juan Pedro Dos,1
9,Juan Pedro Tres,1
9,Juan Pedro Cuatro,1
9,Lupe George,1
9,Manuel Gonz‡lez,1
9,Marco Antonio Cort_s,1
9,Los Mendoza,1
9,Apasco [Mina de Yeso],1
9,Mocambo Dos,1
9,El Nopalito,1
9,La Nube,1
9,Octavio G—mez Maldonado,1
9,Zanja Prieta (Olegario Torres),1
9,Los Paracaidistas,1
9,La Parota (Antonio Figueroa),1
9,El Pascual (Eleuterio Pe–a),1
9,La Platanera,1
9,Presa el Pelillo,1
9,Campo Real,1
9,Rancho de D’az,1
9,Ninguno,1
9,Ninguno,1
9,Rancho Viejo (Javier Gonz‡lez),1
9,La Ratonera (Humberto Verduzco),1
9,El Rodeo Dos,1
9,Las Rositas,1
9,El Sacrificio,1
9,Salvador Romero (El Vidrios),1
9,San Antonio,1
9,San Isidro,1
9,Santa Gertrudis,1
9,El Servilleto (Arturo Salazar),1
9,El Tamarindo,1
9,Colonia las Palmas,1
9,Los Tres Manguitos,1
9,Valle Nuevo,1
9,Los Colorines,1
9,Dos Hermanos,1
9,Jos_ Guadalupe Garc’a,1
9,Jorge Chac—n,1
9,Nuevo Pozo Tres,1
9,Rancho W,1
9,Rogelio Arteaga,1
9,Los Laureles,1
9,El Suli,1
9,Jard’n Funeral Vida Eterna,1
9,Los Olivos,1
9,Ram—n L—pez,1
9,San Fernando,1
9,San Francisco,1
9,Rancho Sandoval,1
9,Puerta Caleras SPR de RI,1
9,El Diamante,1
9,Linda Vista,1
9,Localidades de una vivienda,1
9,Localidades de dos viviendas,1
10,Total del Municipio,1
10,Ciudad de Villa de çlvarez,1
10,Agua Dulce,1
10,El Carrizal,1
10,El Carrizalillo,1
10,El Chivato (Providencia),1
10,Las Joyitas,1
10,Juluapan,1
10,Lagunas Cuatas,1
10,El Mixcuate,1
10,El Naranjal,1
10,La Palmita Grande,1
10,Pastores,1
10,Pe–itas (El Seis),1
10,Los Picachos,1
10,Los Polanco (Hacienda Vieja),1
10,Pueblo Nuevo,1
10,La Puerta del Espinal,1
10,San Jos_,1
10,Trapichillos,1
10,El Volant’n,1
10,El Aguacate,1
10,La Lima,1
10,El Pochote,1
10,Las Colonias,1
10,El Nuevo Naranjal,1
10,Los Cafetos,1
10,Rancho Aguirre,1
10,Rancho Blanco Dos,1
10,La Sidra,1
10,La Palmita Chica,1
10,Agua Fr’a,1
10,Colonia el Espinal,1
10,Bernardino Corona,1
10,El Fresnal,1
10,El Capire,1
10,El Centenario Dos,1
10,La Cruz de Comala,1
10,El Espinal Dos,1
10,Ex-Hacienda el Lim—n,1
10,La Trinidad,1
10,El Pedregal,1
10,El Naranjito (El Milagro),1
10,Rosa Fuentes,1
10,Abel D’az Ch‡vez,1
10,El Tlacuilo,1
10,La Soledad,1
10,Cipriano Zamora,1
10,Las Higueras,1
10,Los Abuelos,1
10,Obradores del Espinal (Mar’a Jim_nez),1
10,El Espinal [Obradores],1
10,Pedro Virgen,1
10,Rancho de Marchantillo,1
10,Rancho Jilgueros,1
10,Los Laureles,1
10,Guillermo Barreto,1
10,Rodolfo Salazar Carrillo,1
10,Santa Elena,1
10,Santa Luc’a,1
10,El Limoncito,1
10,Jaboncillo,1
10,El Lim—n (El Limoncito),1
10,La Tescalama,1
10,El Dos,1
10,La Tescalama,1
10,Jaime Salazar Llamas,1
10,Ad‡n Hern‡ndez G—mez,1
10,Campestre el Arriero,1
10,Consorcio Ceballos,1
10,El Escondido,1
10,El Oasis,1
10,Jauja,1
10,Jesœs Pe–a,1
10,La Higuera,1
10,Los Arteaga,1
10,Los Oseguera,1
10,Natividad Islas,1
10,Puente de Ladrillo,1
10,Arroyo Hondo,1
10,El Balastre,1
10,El Para’so,1
10,Jos_ Ceballos,1
10,La Chirimoya,1
10,Las Nubes,1
10,Los Caballos,1
10,Ram—n Ahumada,1
10,Rancho Rafael,1
10,Don Pedro,1
10,San Ignacio,1
10,Localidades de una vivienda,1
10,Localidades de dos viviendas,1
